PG.ProteinGroups	STM_ID	ΔlppA early	ΔlppA late	ΔlppB early	ΔlppB late	WT early	WT late	WT early vs ΔlppA early	WT early vs ΔlppB early	WT late vs ΔlppA late	WT late vs ΔlppB late	ΔlppA early vs ΔlppB early	ΔlppA late vs ΔlppB late
A0A0H3N7V6	STM0096	934523.0	547017.3984375	777887.6875	673797.90625	777719.21875	729865.6875	-0.26498078063043734	-0.00031248129606967857	0.4160442783934765	0.11531505304848046	0.26466829933436764	-0.3007292253449962
A0A0H3NH57	STM0097	23652.3520507812	16437.9190673828	12876.4694824219	7731.34375	8727.51000976563	7618.38151041667	-1.4383416444584853	-0.5610950727101921	-1.109471233302484	-0.021234647819183456	0.8772465717482932	1.0882365854833005
A0A0H3N900	STM0098	12756.0305175781	5958.40222167969	14968.109375	11213.3815917969	13352.0925292969	12288.5419921875	0.06588640343203339	-0.16482614814573657	1.0443163322966305	0.13209233961022362	-0.23071255157776996	-0.9122239926864067
A0A0H3N7W4	STM0102	7687.3544921875	4975.07330322266	3333.31085205078	3375.82427978515	3266.49426269531	3998.03295898437	-1.2347440921953026	-0.029212758266315517	-0.31542741720343315	0.2440505553570911	1.205531333928987	0.5594779725605243
A0A0H3N902	STM0104	48096.4375	64489.1328125	28963.3510742187	28689.7255859375	44701.146484375	23072.7210286458	-0.10561820384232612	0.6260833011657219	-1.4828679147097081	-0.3143460139554022	0.731701505008048	1.168521900754306
A0A0H3N7I3	STM0105	4233.29376220703	4876.18823242187	5617.1533203125	4751.09478759766	4745.29559326172	4607.82828776042	0.16471735270073834	-0.2433412236491984	-0.08166686320486777	-0.044173034515019256	-0.4080585763499368	0.037493828689848574
A0A0H3NCP3	STM0106	76756.375	91395.703125	64549.115234375	60879.1826171875	59321.4375	61771.7864583333	-0.3717330203220909	-0.1218437626904632	-0.5651782855919629	0.02099906556208751	0.24988925763162756	0.5861773511540506
A0A0H3N7X0	STM0107	56991.369140625	26563.9453125	61280.775390625	33986.701171875	51589.578125	34833.033203125	-0.14366380302863976	-0.24835490304993693	0.3909866723159727	0.03548576855645348	-0.10469110002129725	-0.3555009037595193
A0A0H3NH67	STM0108	1986321.34375	2457229.875	1451805.5625	1298515.0625	1360617.34375	1255140.79166667	-0.5458376542103991	-0.09358686459386	-0.9691836255498267	-0.049013545813528916	0.4522507896165391	0.920170079736298
A0A0H3N907	STM0109	43864.0888671875	29912.228515625	33906.7075195313	31690.212890625	30674.8544921875	30194.6490885417	-0.5159838011992148	-0.14451419915134905	0.013557508714562645	-0.06974444499576776	0.3714696020478658	-0.08330195371033051
A0A0H3N7I8	STM0110	504869.40625	649878.859375	1220904.78125	1366723.96875	1158750.03125	1366186.16666667	1.1985872161097966	-0.07538131071174763	1.0719113665142639	-0.000567808211884124	-1.2739685268215442	-1.072479174726148
A0A0H3NCP8	STM0111	1628805.65625	1664539.875	3740895.3125	3882741.3125	3660459.8125	3835238.75	1.1682104090535461	-0.03135870765020404	1.2041929592200404	-0.017759200250198587	-1.19956911670375	-1.221952159470239
A0A0H3N7X7	STM0112	1494336.84375	1896782.03125	3985680.9375	4636644.875	4039329.875	4601291.83333333	1.434610581885145	0.01928974576166721	1.2784850602056905	-0.01104227242432574	-1.4153208361234777	-1.2895273326300163
A0A0H3NH74	STM0113	354363.828125	403336.1953125	767647.453125	766654.015625	828535.53125	771747.375	1.2253322203362642	0.11011967152725703	0.9361457919775881	0.009553021994988043	-1.1152125488090074	-0.9265927699826
A0A0H3NCQ2	STM0116	2161464.96875	1606287.21875	1974096.03125	2090525.0625	2156490.9375	2082163.375	-0.0033238011445787916	0.1274934808745371	0.37435338989088024	-0.005782066606631481	0.1308172820191159	-0.3801354564975117
A0A0H3N7Y4	STM0117	1209701.109375	1716361.3125	910164.859375	937351.75	883546.53125	884547.875	-0.4532726129755889	-0.04282177113452112	-0.9563411534884586	-0.08365030526379709	0.4104508418410677	0.8726908482246614
A0A0H3NH80	STM0118	739400.328125	1002986.21875	802106.4375	915098.875	826888.65625	830872.791666667	0.1613373942647756	0.04389938664313455	-0.27160226370388374	-0.13930001843353548	-0.11743800762164096	0.13230224527034828
A0A0H3N919	STM0119	238929.21875	350205.8671875	124899.330078125	101151.2734375	128446.1484375	104996.877604167	-0.8954196618379828	0.040397891709219334	-1.7378568285387146	0.05383194295457585	0.9358175535472023	1.7916887714932905
A0A0H3N7J7	STM0120	528869.09375	831004.75	534611.875	625560.875	553216.9921875	609297.020833333	0.06493480078991808	0.049353586258206045	-0.44771103712981924	-0.03800459743723814	-0.015581214531711834	0.40970643969258097
A0A0H3NCQ5	STM0121	73565.486328125	95906.48828125	56921.81640625	75353.8984375	55849.2197265625	71342.6783854167	-0.3974919514596339	-0.027444574931708293	-0.4268630407242338	-0.07891677239110921	0.3700473765279256	0.3479462683331247
A0A0H3N7Y6	STM0122	529569.140625	352202.9921875	576885.15625	502276.1640625	532541.703125	495735.614583333	0.008075451634633645	-0.1153896354690023	0.49316374264010204	-0.018909903859091942	-0.12346508710363605	-0.5120736464991941
A0A0H3NH87	STM0123	684075.15625	818186.234375	707482.125	742202.265625	764790.109375	728135.5625	0.16090902961759493	0.11237016806088101	-0.16822219184971937	-0.027605332102673276	-0.04853886155671382	0.14061685974704619
A0A0H3N926	STM0124	156691.2421875	188146.50390625	135790.0625	136009.984375	130613.4140625	138436.989583333	-0.2626214767265105	-0.05607483296064752	-0.44262700737129057	0.025516912111330888	0.20654664376586285	0.4681439194826215
A0A0H3N7K2	STM0125	293388.1875	123529.888671875	216778.140625	136638.64453125	277604.3125	144928.498697917	-0.07978080595116947	0.3568106937230037	0.2304811626277022	0.08497574545927654	0.4365914996741733	-0.14550541716842558
A0A0H3NCR0	STM0126	374096.8046875	327734.1953125	282944.140625	273409.60546875	292632.1015625	299071.979166667	-0.35432360237702903	0.048570779375145805	-0.13203346252071224	0.12942881810923984	0.40289438175217507	0.2614622806299522
A0A0H3N7Z1	STM0127	88956.783203125	40096.0625	100545.73046875	48768.419921875	109395.2109375	64104.2565104167	0.2983730574256197	0.12169776079700458	0.6769595861158224	0.3944729243360493	-0.176675296628615	-0.28248666177977283
A0A0H3NH94	STM0128	701444.84375	699570.0625	506358.8671875	486216.5546875	498412.671875	477518.770833333	-0.49298891724071375	-0.022819467179745756	-0.5509111063780036	-0.02604156973549727	0.4701694500609681	0.5248695366425064
A0A0H3N932	STM0129	322963.84375	363407.296875	351634.3125	338518.34375	345332.296875	346058.1875	0.09661260493471319	-0.026090588445743072	-0.07057274949187485	0.03178062514343742	-0.12270319338045635	0.10235337463531226
A0A0H3N7K6	STM0130	708193.875	990478.875	636095.515625	662794.6875	652849.96875	689020.5625	-0.11739288169773136	0.03750806877944816	-0.5235791675017162	0.05598499907604362	0.1549009504771795	0.57956416657776
A0A0H3NCR5	STM0131	103550.10546875	158533.83203125	88485.583984375	94895.12109375	76314.623046875	100773.1953125	-0.44029759192876594	-0.21348290542844475	-0.6536788055886349	0.08670612702698519	0.22681468650032136	0.7403849326156201
A0A0H3N7Z5	STM0132	169754.61328125	109986.822265625	134382.18359375	129080.052734375	138584.982421875	136022.7421875	-0.29267985172994754	0.04442905209619568	0.30651719959448026	0.07558180927271979	0.33710890382614317	-0.23093539032176064
A0A0H3NH98	STM0133	1805242.15625	2165786.65625	1493711.875	1384666.21875	1566719.4375	1341378.45833333	-0.204445523774475	0.06884495958463197	-0.6911747967088179	-0.04582191016726487	0.273290483359107	0.645352886541553
A0A0H3N939	STM0134	111009.6640625	109171.798828125	63169.7509765625	58573.8642578125	63135.0791015625	59667.921875	-0.8141715543116131	-0.0007920669913625848	-0.8715727921126557	0.026698455701283565	0.8133794873202504	0.8982712478139392
A0A0H3P034	STM0135	17122.4736328125	27868.9328613281	6583.7822265625	11095.7512207031	6132.7265625	7093.58935546875	-1.4812906060137927	-0.10238798862983356	-1.9740700399090507	-0.6454196254118287	1.378902617383959	1.3286504144972222
A0A0H3NCR8	STM0136	779738.875	688374.171875	1056111.515625	1031307.296875	1065786.125	1006621.29166667	0.4508549874541924	0.013155778506237581	0.5482561456962745	-0.03495325554139073	-0.437699208947955	-0.5832094012376651
A0A0H3N7Z9	STM0137	453240.59375	364608.109375	231589.046875	183106.7734375	224406.60546875	193088.046875	-1.0141619368709422	-0.04545187923671996	-0.9170877922673614	0.07657369702860006	0.9687100576342225	0.9936614892959613
A0A0H3NHA4	STM0138	63995.1015625	43898.572265625	54141.7607421875	46316.3173828125	55060.5185546875	56497.1822916667	-0.2169432826085877	0.024276391013533703	0.364004898111082	0.28665836817727725	0.24121967362212146	-0.07734652993380488
A0A0H3N946	STM0139	72082.662109375	97837.056640625	60421.150390625	68117.9443359375	61359.09765625	68430.7513020833	-0.23237502600045448	0.02222361422691841	-0.5157362152223163	0.006609888818441728	0.25459864022737283	0.5223461040407578
A0A0H3N7L4	STM0140	217032.296875	294766.015625	118484.28125	115039.16796875	121651.744140625	114514.182291667	-0.8351527435059066	0.038061328294635564	-1.3640439182717716	-0.006598862987447515	0.8732140718005421	1.357445055284324
A0A0H3NCS2	STM0141	1071346.1875	1029430.984375	2227667.5625	2225948.875	2393677.6875	2065925.70833333	1.159804166122181	0.1036949505510122	1.0049412638065283	-0.10763208248653172	-1.0561092155711687	-1.11257334629306
A0A0H3N7L9	STM0145	476298.7890625	674968.640625	364050.34375	350765.546875	380521.7734375	359214.333333333	-0.32388787378122075	0.06384103557360213	-0.9099755579028427	0.0343378680992792	0.38772890935482296	0.9443134260021219
E1W818	STM0146	28238.9926757812	37365.40625	15402.7834472656	22848.1372070312	18238.2233886719	22865.2141927083	-0.6307234252170707	0.24377411650516992	-0.7085487740477588	0.001077885691656773	0.8744975417222406	0.7096266597394156
A0A0H3NCS6	STM0147	187545.734375	71624.779296875	91642.755859375	84712.28515625	87514.37109375	87935.4166666667	-1.099650597683518	-0.06650089641256629	0.29598555057180465	0.05387313151589457	1.0331497012709518	-0.2421124190559102
E1W822	STM0150	174086.6171875	215691.0703125	207389.53125	184733.00390625	182205.18359375	193102.166666667	0.0657587023920588	-0.18677906738660657	-0.15960209777505377	0.06392271446939819	-0.2525377697786653	0.22352481224445175
E1W823	STM0151	41573.7587890625	79713.486328125	87641.40234375	110858.775390625	94877.873046875	103492.208333333	1.190398476618403	0.1144590992264243	0.37662642257775025	-0.0992008210401837	-1.075939377391979	-0.47582724361793394
A0A0H3N957	STM0152	3930482.0	3790051.1875	5085630.125	5243858.375	5399728.0	5186125.5	0.4581804935043001	0.08646019691247628	0.4524397854422825	-0.015971603433284798	-0.37172029659182415	-0.46841138887556727
A0A0H3N7M4	STM0153	5215156.25	7484201.875	6089035.625	6575539.375	6217972.0	6233005.33333333	0.2537336425082444	0.03023036641384935	-0.26392052640946856	-0.07718129270819954	-0.22350327609439508	0.18673923370126888
A0A0H3NCT0	STM0154	6547006.25	5352869.375	7252702.125	7138965.375	7410000.125	7137309.5	0.17863821069408942	0.030954969526941583	0.4150678871215793	-0.00033467030895122123	-0.1476832411671478	-0.41540255743053073
A0A0H3N962	STM0158	4223579.1875	4988646.5	3071290.625	3287447.375	3236988.75	3313086.16666667	-0.3838137487005014	0.07580731580903369	-0.5904727168082919	0.011207925356992299	0.4596210645095349	0.6016806421652843
A0A0H3N7M9	STM0159	128590.869140625	122580.384765625	167773.01953125	165461.74609375	163401.93359375	156994.6328125	0.3456368507415523	-0.038085671479646276	0.3569871000698192	-0.07578247346195789	-0.3837225222211987	-0.4327695735317773
A0A0H3NCT6	STM0160	67120.91796875	94186.447265625	54102.673828125	72761.5419921875	56533.5556640625	54375.4947916667	-0.24765500890976785	0.06340754202046416	-0.7925628578462284	-0.4202194937322597	0.3110625509302317	0.37234336411396873
A0A0H3NHC8	STM0162	25462.0698242188	26358.1318359375	16854.1044921875	14244.6137695313	14365.5715332031	17515.2307942708	-0.8257343098700276	-0.23048458322804388	-0.5896381229015472	0.2981934935793868	0.5952497266419836	0.8878316164809338
A0A0H3N967	STM0163	194083.62109375	118508.353515625	146120.44140625	113480.96875	129993.837890625	117615.260416667	-0.5782351360715542	-0.16871478029364287	-0.010913496602090133	0.05162488840232271	0.40952035577791157	0.06253838500441268
A0A0H3N7N4	STM0164	85687.66015625	56132.15625	74381.703125	72434.4462890625	74364.333984375	72148.859375	-0.20447660381682506	-0.0003369282791670112	0.3621491070794219	-0.005699349016895924	0.2041396755376582	-0.36784845609631767
A0A0H3NCU1	STM0165	81174.9140625	109510.984375	223277.1328125	275680.09375	227692.98046875	254760.229166667	1.4879839581279235	0.02825431197990679	1.2180644898645587	-0.11385502245252796	-1.4597296461480167	-1.3319195123170866
A0A0H3N826	STM0166	122271.529296875	165099.3515625	295351.46484375	404310.609375	356403.71875	363559.078125	1.5434238761002843	0.2710796228947616	1.1388553662534653	-0.15327424112300936	-1.272344253205523	-1.2921296073764745
A0A0H3NHD6	STM0167	77952.478515625	91070.677734375	97430.26953125	94339.5078125	96639.626953125	98938.0052083333	0.31001999115562306	-0.01175517128625073	0.11953819164559974	0.06866273805232474	-0.32177516244187376	-0.050875453593275055
A0A0H3P197	STM0167	39061.580078125	26911.5988769531	22779.9340820312	26605.3198242188	25635.8598632813	22963.228515625	-0.6075870201989483	0.17039971624875877	-0.22890261517742344	-0.21238925433749412	0.7779867364477068	0.016513360839929426
A0A0H3N973	STM0168	122660.755859375	180734.51953125	138640.15625	190659.07421875	170183.0078125	168630.541666667	0.47241324979581334	0.29574181052576615	-0.10000622628299366	-0.1771293413484462	-0.1766714392700472	-0.07712311506545251
A0A0H3N7N9	STM0169	1300691.5	378580.7578125	447947.1875	315356.1875	458688.1875	376020.59375	-1.5036931624213934	0.034185104389325094	-0.009789407773963468	0.2538294368974732	1.5378782668107185	0.26361884467143654
A0A0H3NCU6	STM0170	206118.4453125	256046.00390625	275559.4140625	271425.0625	278754.2265625	268624.932291667	0.4355200639681158	0.01663026434757805	0.0691901708017291	-0.014960726621257253	-0.4188897996205378	-0.08415089742298631
A0A0H3N830	STM0171	2903652.5625	3780993.9375	2875835.9375	2592120.4375	2834917.4375	2651340.5	-0.034562117950987195	-0.020674654788126884	-0.5120435750063468	0.032589209469980146	0.013887463162860431	0.5446327844763269
A0A0H3NHE0	STM0172	192569.09765625	187441.13671875	196201.9609375	196070.33984375	209416.4765625	205453.161458333	0.12099874910136243	0.09403549511238571	0.13237192205647832	0.06743821931047227	-0.02696325398897659	-0.0649337027460061
A0A0H3N7P7	STM0179	29782.5922851562	36229.8491210937	33182.9555664063	28180.2680664062	30786.1762695312	27220.5904947917	0.047813359726052995	-0.10815969945816174	-0.4124804342256136	-0.049986971945070874	-0.15597305918421459	0.36249346228054274
A0A0H3NCV5	STM0180	484001.0234375	517863.7421875	633934.59375	614178.609375	625822.15625	586124.583333333	0.37074263770037547	-0.018581262038418617	0.17863479548325759	-0.06745091861931568	-0.389323899738794	-0.24608571410257304
A0A0H3N842	STM0181	467438.0078125	525772.734375	613641.1875	615116.234375	685707.109375	609309.6875	0.5528174343219373	0.16019716051213592	0.21273634981294712	-0.013683374436779052	-0.3926202738098015	-0.22641972424972628
A0A0H3NHE9	STM0182	514671.9140625	743700.546875	463464.40625	544108.0078125	495301.265625	538304.625	-0.05534674856568914	0.09584776233134262	-0.4662990122792676	-0.015470240418170154	0.15119451089703176	0.4508287718610976
A0A0H3N989	STM0183	136366.7109375	199936.23828125	127121.1484375	152321.04296875	107606.068359375	147907.927083333	-0.34173206503131237	-0.24044462361121968	-0.434840607750324	-0.04241588683699165	0.10128744142009265	0.3924247209133324
A0A0H3N7Q0	STM0184	313816.46875	287514.2734375	569415.8125	550882.3515625	585690.1015625	558563.979166667	0.900216447057131	0.0406549556014101	0.9580889603045744	0.019978295193254673	-0.8595614914557207	-0.9381106651113196
A0A0H3NCW0	STM0185	136511.81640625	175352.80078125	191656.69921875	209931.8046875	204287.890625	210240.557291667	0.5815778537370316	0.09207926200973533	0.2617805310968733	0.0021202533596858543	-0.4894985917272964	-0.2596602777371876
A0A0H3N847	STM0186	327617.34375	483462.15625	437010.21875	612072.34375	467145.953125	632606.75	0.5118616360593982	0.09620635483995556	0.3879059847594138	0.04760676768485763	-0.4156552812194424	-0.3402992170745564
A0A0H3NHF4	STM0187	82147.748046875	68944.826171875	106225.30859375	101219.3671875	95394.916015625	99714.3671875	0.21569135470316061	-0.155143248525827	0.5323590964369399	-0.021612066759822166	-0.3708346032289875	-0.553971163196762
A0A0H3N994	STM0188	52717.8857421875	77050.65625	29955.9873046875	34448.6689453125	33586.0971679688	33909.568359375	-0.6504283533598689	0.16501977530536655	-1.1841148242337753	-0.022755819852746478	0.8154481286652355	1.161359004381029
A0A0H3N7Q4	STM0189	157065.7109375	92011.421875	161977.79296875	140938.708984375	156813.80859375	154258.046875	-0.002315655004712861	-0.04674342946910721	0.7454608826315516	0.13027784557844163	-0.044427774464394415	-0.6151830370531098
A0A0H3NCW6	STM0190	722611.203125	470348.125	529132.7890625	482702.7421875	539052.703125	511417.979166667	-0.42279328999725513	0.026796511220818088	0.1207739269945462	0.08336785755367256	0.44958980121807346	-0.037406069440873636
A0A0H3N852	STM0191	262123.9375	137255.62109375	205576.73046875	79537.82421875	224869.16015625	83634.2682291667	-0.22116329324949582	0.12940884221825832	-0.714699136693258	0.07245309467680783	0.35057213546775395	0.7871522313700657
A0A0H3NHG0	STM0192	13465.7045898438	6359.66149902344	11986.3889160156	8569.15869140625	14535.2741699219	8392.8251953125	0.11026856390328697	0.27816119425590846	0.4002065545589211	-0.029997036556461572	0.1678926303526214	-0.43020359111538276
A0A0H3N7Q7	STM0194	5482.20611572266	3545.77410888672	6416.99047851562	3496.69610595703	6176.59930419922	3920.37923177083	0.17205617096431244	-0.05508410109114479	0.1448925887506023	0.16500079951357183	-0.22714027205545745	0.020108210762969675
E1W874	STM0202	1938244.75	2486273.8125	1813965.90625	1735329.0625	1877589.53125	1732487.125	-0.04586905413271702	0.049734362597637576	-0.521140557664416	-0.0023646294001527664	0.0956034167303545	0.5187759282642633
A0A0H3NHH3	STM0203	133574.599609375	58672.4375	71537.0732421875	60260.8681640625	75211.220703125	68496.1614583333	-0.8286258750645683	0.07225681716930224	0.22334021247653424	0.18480168370695765	0.9008826922338704	-0.038538528769576516
A0A0H3N9A8	STM0204	1233428.78125	1313810.0625	1169560.59375	1024518.796875	1108173.953125	1132117.625	-0.15449005317496156	-0.0777822452087236	-0.21473286093982447	0.1440774056379691	0.07670780796623816	0.35881026657779375
A0A0H3N7R6	STM0205	4399.39758300781	3817.27130126953	2391.22702026367	3532.37384033203	3306.90460205078	4691.83194986979	-0.4118245594854921	0.46773032279172594	0.29760961494597543	0.4095133051835397	0.8795548822772181	0.111903690237564
A0A0H3NCY2	STM0206	133115.25	162477.0390625	109182.2890625	110819.076171875	111376.275390625	99017.1067708333	-0.25723390688359127	0.02870310306034249	-0.7144861534849796	-0.16245654515560817	0.2859370099439337	0.5520296083293715
A0A0H3N869	STM0207	953042.640625	1195975.828125	767314.203125	786943.96875	873324.65625	777547.416666667	-0.12602269219291728	0.18670061213451428	-0.6211856695433957	-0.017330261107630644	0.31272330432743173	0.6038554084357654
A0A0H3NHI0	STM0208	144520.72265625	110792.638671875	59309.7919921875	48398.630859375	59852.341796875	51488.6184895833	-1.2717967732887183	0.013137383438336337	-1.1055365621833655	0.08928732524058622	1.2849341567270545	1.1948238874239516
A0A0H3N9B4	STM0209	825009.65625	1161748.09375	529859.78125	435500.9296875	559230.671875	453481.520833333	-0.5609675156151316	0.07783286526525597	-1.3571816097153746	0.058367964154895716	0.6388003808803874	1.4155495738702704
A0A0H3N7S1	STM0210	38168.8168945312	36261.1694335938	18707.8120117188	18057.5249023438	17490.5979003906	19867.5797526042	-1.1258148611952776	-0.09706122946519527	-0.868009317461503	0.13781597578061908	1.028753631730082	1.005825293242122
A0A0H3NCY7	STM0211	3751303.125	4281100.1875	1946258.0	1432419.0	1997714.84375	1432043.29166667	-0.9090411792690813	0.0376476963339486	-1.579906491343523	-0.0003784532643358024	0.9466888756030298	1.579528038079187
A0A0H3NHI7	STM0213	7480668.625	7115778.625	12268544.25	14870542.25	12584031.25	15038895.0	0.7503550289051313	0.03663008539128859	1.0796050337034049	0.016241311437799895	-0.7137249435138427	-1.063363722265605
A0A0H3N9C1	STM0214	85788.435546875	45375.8935546875	65026.6123046875	60581.2841796875	68588.150390625	63364.70703125	-0.32282383145830384	0.07692908562308656	0.4817534562956229	0.06480734946076548	0.39975291708139027	-0.4169461068348575
A0A0H3N7S5	STM0215	841754.78125	1014993.984375	732819.4375	782999.296875	784010.734375	735220.458333333	-0.1025266034218013	0.09741563693028152	-0.4652223600248878	-0.0908341002001049	0.1999422403520827	0.374388259824783
A0A0H3NCZ1	STM0216	4356722.4375	5370497.625	7161780.375	8383010.0	7581332.125	7998227.66666667	0.7992081648544693	0.08213309107423915	0.57462457442627	-0.06778800288596001	-0.7170750737802304	-0.6424125773122301
A0A0H3N884	STM0217	8334679.625	10204404.25	12640255.5	12801897.5	13413083.0	12348187.6666667	0.68644222918355	0.0856152538302111	0.2751073562780055	-0.05205834845921212	-0.600826975353339	-0.3271657047372178
A0A0H3NHJ2	STM0218	653214.890625	781391.546875	832336.71875	882621.109375	853163.21875	862230.958333333	0.38526409128174693	0.035654486685620546	0.14202871482261353	-0.03371988891985136	-0.3496096045961265	-0.17574860374246476
A0A0H3N9C5	STM0219	2659192.5	3271000.4375	3019112.5625	2850774.6875	2958621.3125	3017488.33333333	0.15393683295655824	-0.02919949509734093	-0.11638375935599721	0.08199417341827525	-0.1831363280538992	0.19837793277427251
A0A0H3N7T0	STM0220	217333.62890625	184744.4296875	284944.90625	279650.359375	289642.8828125	302603.645833333	0.41436378933501916	0.023592212216906605	0.7118985038779444	0.1138051852441259	-0.3907715771181124	-0.5980933186338184
A0A0H3NCZ5	STM0221	104033.966796875	111783.197265625	118452.560546875	141711.833984375	119974.525390625	134621.6328125	0.20567346473945874	0.01841872074138911	0.26820691498075333	-0.07404997877581163	-0.18725474399806974	-0.342256893756565
A0A0H3N888	STM0222	77887.875	69973.01953125	106451.3828125	90922.2548828125	105823.732421875	100380.064453125	0.4421925449269016	-0.008531482776897453	0.5206021231221616	0.14276740882980127	-0.4507240277037991	-0.3778347142923602
A0A0H3NHJ6	STM0223	206310.73046875	99734.6875	243787.6484375	219636.1875	242117.3515625	246465.119791667	0.23088761563104165	-0.009918558194997219	1.3052162250242927	0.16626771417767167	-0.2408061738260386	-1.138948510846621
A0A0H3N9D1	STM0224	1887765.3125	2408094.625	2369118.3125	2508734.5625	2371201.9375	2450556.58333333	0.32893911197190223	0.0012682837823746775	0.02521737568297653	-0.033850375040145333	-0.3276708281895277	-0.05906775072312187
A0A0H3N7T4	STM0225	5939446.5	7564769.0	5854194.75	5580574.375	5496997.125	5206442.16666667	-0.11168476698744537	-0.09082701548418776	-0.538998188084597	-0.10011577715924071	0.020857751503257478	0.4388824109253563
A0A0H3NCZ9	STM0226	203321.95703125	102163.869140625	226008.85546875	155081.34375	215901.7109375	161247.291666667	0.08660865389258098	-0.06600462515418563	0.6583898602189625	0.056249788089554435	-0.15261327904676675	-0.602140072129408
A0A0H3N891	STM0227	1106927.765625	1075954.46875	1442689.9375	1374959.71875	1529117.34375	1286475.95833333	0.4661380429143216	0.08393785314289719	0.25780746768770235	-0.09596485737694592	-0.38220018977142445	-0.3537723250646483
A0A0H3NHK3	STM0228	529773.625	605657.25	432646.0703125	483112.6015625	452165.5625	470194.03125	-0.22852490152542898	0.06366381995106267	-0.36524535790175305	-0.039103259469587086	0.29218872147649194	0.326142098432166
A0A0H3N9D5	STM0229	35287.9213867187	34380.9794921875	26669.0278320312	25318.9501953125	26228.0708007812	24985.4192708333	-0.4280627571265401	-0.024053540751591593	-0.46052421926885767	-0.019131159659221905	0.40400921637494847	0.4413930596096357
A0A0H3N7T6	STM0230	77230.04296875	92303.8984375	82584.06640625	100080.0703125	80981.63671875	106291.453125	0.06843262754297261	-0.028268656388527918	0.2035621084865301	0.08687088650605776	-0.09670128393150036	-0.11669122198047227
A0A0H3ND04	STM0231	388003.0234375	256350.2578125	419702.5234375	358344.34375	429509.5703125	363937.260416667	0.14662238341196093	0.033323140414857594	0.5055734152604219	0.02234318129927995	-0.11329924299710317	-0.48323023396114195
A0A0H3N894	STM0232	1014352.546875	1339310.84375	1345446.6875	1345692.65625	1288440.5625	1330567.95833333	0.34506682480714046	-0.06245924093895072	-0.009448640522105322	-0.016306751942488963	-0.40752606574609096	-0.006858111420383585
A0A0H3NHK9	STM0233	18503.8297119141	19757.794921875	55127.421875	45212.5615234375	45599.638671875	53793.3919270833	1.3011984983950673	-0.27374774036078825	1.4450070172837302	0.25070530447867906	-1.5749462387558555	-1.194301712805051
A0A0H3N9D9	STM0234	237157.12109375	106908.72265625	202865.109375	172509.6875	217337.50390625	198614.145833333	-0.12590604030054742	0.0994163900885405	0.8935888121520407	0.20329099861133765	0.22532243038908803	-0.690297813540703
A0A0H3N7U0	STM0235	81534.900390625	56478.587890625	43012.158203125	33083.6040039062	45090.501953125	38105.8782552083	-0.8545941558000342	0.06807904772085047	-0.5676904513590685	0.20389716176497963	0.9226732035208846	0.7715876131240482
A0A0H3ND05	STM0236	143384.65234375	98106.82421875	154938.65625	132554.19921875	156009.16015625	144944.09375	0.12174013152823938	0.009933607486182902	0.5630711494194708	0.12891417254365858	-0.11180652404205663	-0.43415697687581206
A0A0H3N8A2	STM0237	191918.16796875	445093.859375	74755.9189453125	146943.484375	87417.39453125	140330.528645833	-1.13449900652827	0.22573256732956795	-1.6652806984214177	-0.06643249109942775	1.3602315738578383	1.5988482073219898
A0A0H3NHL5	STM0238	128824.78125	550287.6015625	67055.9208984375	57635.3798828125	62669.798828125	71129.2591145833	-1.0395678755817566	-0.09759436268689241	-2.951670782355374	0.30348844436312733	0.9419735128948642	3.255159226718501
A0A0H3N9E6	STM0239	144213.59375	174462.5390625	175004.59375	179682.00390625	181599.30078125	167623.932291667	0.3325514865852856	0.05336585547011294	-0.05768914871372514	-0.10021777994442771	-0.27918563111517253	-0.04252863123070243
A0A0H3ND09	STM0241	424622.0859375	439961.8359375	236097.08203125	180364.59765625	230032.69140625	189500.609375	-0.8843405060342371	-0.037541304842244744	-1.215175896333944	0.07128629650776973	0.8467992011919925	1.2864621928417135
A0A0H3N8B3	STM0242	681647.46875	838075.640625	796627.890625	786014.53125	821124.9375	750257.166666667	0.2685759447768253	0.04369576004888979	-0.15969526551135838	-0.06717078928292826	-0.22488018472793564	0.09252447622843027
A0A0H3NHM2	STM0243	40580.6279296875	26840.2514648437	32682.5478515625	30148.5922851562	30414.9233398438	28303.7962239583	-0.41601182106602674	-0.10374108891466348	0.07659737821751683	-0.09109507422888029	0.3122707321513633	-0.16769245244639694
A0A0H3P037	STM0243	7952.34643554688	7642.55798339844	11493.0290527344	6441.51745605469	10786.3395996094	7124.65999348958	0.4397528489575677	-0.0915537167066745	-0.1012344259421457	0.14542057653697696	-0.5313065656642421	0.2466550024791226
A0A0H3N9F1	STM0244	927014.109375	1039468.28125	696946.890625	651522.953125	734533.265625	706378.041666667	-0.3357634679831367	0.07577910646137467	-0.5573333344430007	0.11662449056841528	0.4115425744445112	0.6739578250114159
A0A0H3N7V0	STM0245	10176541.25	12427958.25	9689762.0	9436131.5	9508300.625	8744307.66666667	-0.097987886057672	-0.027273712738884865	-0.5071732321031199	-0.10985136098957832	0.07071417331878706	0.39732187111354167
A0A0H3ND13	STM0246	625052.46875	403518.7109375	1059670.8125	740224.671875	1152821.96875	707084.229166667	0.8831205295504347	0.12155357346811928	0.8092465097251935	-0.06608114008562421	-0.7615669560823156	-0.8753276498108178
